,fecha_hora,fecha_id,mes,dia_mes,semana_año,nombre_dia,precipitacion,presion,temperatura,humedad,Velocidad_Prom,Velocidad_Max,Direccion_Prom,Direccion_Max,radiacion,humedad_suelo,pluviometro,fecha
8703,2022-08-29 15:00:00,2022-08-29 15,08,29,35,Lunes,0.0,863.195,24.207,59.608,2.855,4.257,70.75,75.25,261.744,40.48,,2022-08-29 15:00
8704,2022-08-29 16:00:00,2022-08-29 16,08,29,35,Lunes,0.0,863.08,24.078,61.598,3.26,4.83,79.9,84.65,123.673,40.275,,2022-08-29 16:00
8705,2022-08-29 17:00:00,2022-08-29 17,08,29,35,Lunes,0.071,863.868,22.177,72.392,3.432,5.073,97.6,96.883,22.047,40.088,,2022-08-29 17:00
8706,2022-08-29 18:00:00,2022-08-29 18,08,29,35,Lunes,0.0,864.782,20.538,78.667,1.492,2.378,163.0,149.367,0.0,39.908,0.254,2022-08-29 18:00
8707,2022-08-29 19:00:00,2022-08-29 19,08,29,35,Lunes,0.0,865.693,19.462,85.442,0.913,1.32,175.85,176.867,0.0,39.845,,2022-08-29 19:00
8708,2022-08-29 20:00:00,2022-08-29 20,08,29,35,Lunes,0.0,866.685,19.668,83.98,0.918,1.557,150.483,145.717,0.0,39.825,,2022-08-29 20:00
8709,2022-08-29 21:00:00,2022-08-29 21,08,29,35,Lunes,0.0,867.478,19.67,82.78,0.995,1.565,143.417,123.883,0.0,39.893,,2022-08-29 21:00
8710,2022-08-29 22:00:00,2022-08-29 22,08,29,35,Lunes,0.0,867.837,19.367,85.065,0.627,1.07,170.467,154.633,0.0,39.903,,2022-08-29 22:00
8711,2022-08-29 23:00:00,2022-08-29 23,08,29,35,Lunes,0.001,867.658,19.16,85.703,0.88,1.353,99.433,90.95,0.0,39.9,,2022-08-29 23:00
8712,2022-08-30 00:00:00,2022-08-30 00,08,30,35,Martes,0.005,867.055,18.818,88.423,0.457,0.675,158.75,157.433,0.0,39.892,,2022-08-30 00:00
8713,2022-08-30 01:00:00,2022-08-30 01,08,30,35,Martes,0.0,866.278,18.528,89.14,0.703,1.012,184.833,181.917,0.0,39.893,,2022-08-30 01:00
8714,2022-08-30 02:00:00,2022-08-30 02,08,30,35,Martes,0.0,865.865,18.267,88.498,0.488,0.685,158.0,148.167,0.0,39.838,,2022-08-30 02:00
8715,2022-08-30 03:00:00,2022-08-30 03,08,30,35,Martes,0.0,865.635,18.058,87.39,0.768,1.0,135.583,136.367,0.0,39.745,,2022-08-30 03:00
8716,2022-08-30 04:00:00,2022-08-30 04,08,30,35,Martes,0.002,865.67,18.07,87.58,0.573,0.762,133.4,132.933,0.0,39.7,0.254,2022-08-30 04:00
8717,2022-08-30 05:00:00,2022-08-30 05,08,30,35,Martes,0.0,865.418,17.63,88.678,0.797,1.012,157.9,158.567,0.0,39.693,,2022-08-30 05:00
8718,2022-08-30 06:00:00,2022-08-30 06,08,30,35,Martes,0.0,865.827,18.103,87.55,0.78,1.198,165.9,172.717,22.169,39.64,,2022-08-30 06:00
8719,2022-08-30 07:00:00,2022-08-30 07,08,30,35,Martes,0.0,866.327,19.838,77.293,1.172,2.257,212.717,223.0,109.264,39.55,,2022-08-30 07:00
8720,2022-08-30 08:00:00,2022-08-30 08,08,30,35,Martes,0.0,866.333,21.928,66.498,1.328,2.448,266.767,275.95,309.703,39.587,,2022-08-30 08:00
8721,2022-08-30 09:00:00,2022-08-30 09,08,30,35,Martes,0.0,865.775,23.265,59.283,2.127,3.413,285.117,284.75,653.242,39.497,,2022-08-30 09:00
8722,2022-08-30 10:00:00,2022-08-30 10,08,30,35,Martes,0.0,865.285,25.58,48.828,1.077,1.955,260.8,228.767,806.52,39.497,,2022-08-30 10:00
8723,2022-08-30 11:00:00,2022-08-30 11,08,30,35,Martes,0.0,864.498,25.925,49.863,2.577,4.233,87.617,88.683,944.866,39.492,,2022-08-30 11:00
8724,2022-08-30 12:00:00,2022-08-30 12,08,30,35,Martes,0.0,863.683,26.238,51.227,3.618,6.05,59.7,61.2,929.889,39.42,,2022-08-30 12:00
8725,2022-08-30 13:00:00,2022-08-30 13,08,30,35,Martes,0.0,862.897,26.915,50.753,3.217,5.603,61.433,60.933,883.386,39.323,,2022-08-30 13:00
8726,2022-08-30 14:00:00,2022-08-30 14,08,30,35,Martes,0.0,862.373,27.935,39.275,3.258,4.968,91.4,92.867,706.8,39.3,,2022-08-30 14:00
8727,2022-08-30 15:00:00,2022-08-30 15,08,30,35,Martes,0.0,861.707,28.405,31.347,3.628,5.425,79.55,81.383,496.266,39.297,,2022-08-30 15:00
8728,2022-08-30 16:00:00,2022-08-30 16,08,30,35,Martes,0.001,861.497,28.158,37.808,1.975,3.278,112.633,105.233,161.844,39.302,,2022-08-30 16:00
8729,2022-08-30 17:00:00,2022-08-30 17,08,30,35,Martes,0.0,862.05,26.187,50.88,3.412,4.762,85.967,84.583,8.035,39.255,,2022-08-30 17:00
8730,2022-08-30 18:00:00,2022-08-30 18,08,30,35,Martes,0.0,863.1,23.965,64.32,3.407,4.905,97.25,94.167,0.0,39.135,,2022-08-30 18:00
8731,2022-08-30 19:00:00,2022-08-30 19,08,30,35,Martes,0.0,864.0,22.733,69.432,2.265,3.222,115.667,111.8,0.0,39.102,,2022-08-30 19:00
8732,2022-08-30 20:00:00,2022-08-30 20,08,30,35,Martes,0.0,864.947,22.157,69.803,2.098,3.13,139.683,138.85,0.0,39.1,,2022-08-30 20:00
8733,2022-08-30 21:00:00,2022-08-30 21,08,30,35,Martes,0.0,865.942,20.91,76.475,0.898,1.323,146.517,147.933,0.0,39.093,,2022-08-30 21:00
8734,2022-08-30 22:00:00,2022-08-30 22,08,30,35,Martes,0.0,866.338,20.057,80.687,0.71,1.028,160.617,156.683,0.0,39.092,,2022-08-30 22:00
8735,2022-08-30 23:00:00,2022-08-30 23,08,30,35,Martes,0.0,866.238,19.782,81.955,0.688,0.978,159.733,156.25,0.0,39.072,,2022-08-30 23:00
8736,2022-08-31 00:00:00,2022-08-31 00,08,31,35,Miércoles,0.0,865.635,19.663,82.282,0.738,1.002,149.75,160.033,0.0,39.002,,2022-08-31 00:00
8737,2022-08-31 01:00:00,2022-08-31 01,08,31,35,Miércoles,0.006,865.322,19.78,83.923,0.737,1.093,183.3,175.3,0.0,38.962,,2022-08-31 01:00
8738,2022-08-31 02:00:00,2022-08-31 02,08,31,35,Miércoles,0.387,865.053,19.057,87.732,1.025,1.62,217.65,213.517,0.0,38.937,,2022-08-31 02:00
8739,2022-08-31 03:00:00,2022-08-31 03,08,31,35,Miércoles,0.071,865.028,17.875,88.172,1.333,1.865,165.95,170.667,0.0,38.915,,2022-08-31 03:00
8740,2022-08-31 04:00:00,2022-08-31 04,08,31,35,Miércoles,0.098,865.425,17.838,89.372,0.752,1.083,149.083,164.233,0.0,38.93,,2022-08-31 04:00
8741,2022-08-31 05:00:00,2022-08-31 05,08,31,35,Miércoles,0.064,865.747,17.433,88.128,0.77,1.068,110.933,114.467,0.0,39.845,,2022-08-31 05:00
8742,2022-08-31 06:00:00,2022-08-31 06,08,31,35,Miércoles,0.049,866.19,17.082,87.895,0.725,1.012,125.483,123.95,12.684,43.255,,2022-08-31 06:00
8743,2022-08-31 07:00:00,2022-08-31 07,08,31,35,Miércoles,0.019,866.758,17.072,88.603,0.618,0.847,122.3,128.2,58.0,43.477,,2022-08-31 07:00
8744,2022-08-31 08:00:00,2022-08-31 08,08,31,35,Miércoles,0.013,867.51,17.127,88.04,0.807,1.18,105.817,124.667,130.494,43.42,,2022-08-31 08:00
8745,2022-08-31 09:00:00,2022-08-31 09,08,31,35,Miércoles,0.0,867.43,18.74,80.323,0.822,1.345,210.183,211.4,352.726,43.417,,2022-08-31 09:00
8746,2022-08-31 10:00:00,2022-08-31 10,08,31,35,Miércoles,0.0,867.05,20.485,68.575,1.195,1.81,112.5,108.45,786.792,43.182,,2022-08-31 10:00
8747,2022-08-31 11:00:00,2022-08-31 11,08,31,35,Miércoles,0.0,865.727,22.825,59.045,0.982,1.625,157.783,137.467,797.208,42.423,,2022-08-31 11:00
8748,2022-08-31 12:00:00,2022-08-31 12,08,31,35,Miércoles,0.0,864.815,23.595,58.635,1.7,2.918,120.167,125.217,712.46,41.833,,2022-08-31 12:00
8749,2022-08-31 13:00:00,2022-08-31 13,08,31,35,Miércoles,0.0,863.855,24.292,57.368,1.855,3.338,123.367,135.417,639.64,41.43,,2022-08-31 13:00
8750,2022-08-31 14:00:00,2022-08-31 14,08,31,35,Miércoles,0.0,862.995,24.373,59.292,2.553,3.992,85.8,81.483,340.761,41.09,,2022-08-31 14:00
8751,2022-08-31 15:00:00,2022-08-31 15,08,31,35,Miércoles,0.0,862.19,24.427,64.948,3.763,5.547,87.6,85.883,287.261,40.763,,2022-08-31 15:00
8752,2022-08-31 16:00:00,2022-08-31 16,08,31,35,Miércoles,0.0,861.867,23.972,67.86,2.387,3.848,97.1,97.883,266.699,40.488,,2022-08-31 16:00
8753,2022-08-31 17:00:00,2022-08-31 17,08,31,35,Miércoles,0.097,862.083,23.083,72.808,2.922,4.395,90.35,92.183,29.369,40.29,,2022-08-31 17:00
8754,2022-08-31 18:00:00,2022-08-31 18,08,31,35,Miércoles,0.0,863.123,21.468,79.62,2.428,3.77,99.733,97.317,0.0,40.017,,2022-08-31 18:00
8755,2022-08-31 19:00:00,2022-08-31 19,08,31,35,Miércoles,0.0,863.947,21.113,79.322,2.717,4.01,99.033,97.367,0.0,39.893,,2022-08-31 19:00
8756,2022-08-31 20:00:00,2022-08-31 20,08,31,35,Miércoles,0.087,865.24,18.913,79.563,2.065,2.91,98.133,98.483,0.0,39.76,,2022-08-31 20:00
8757,2022-08-31 21:00:00,2022-08-31 21,08,31,35,Miércoles,0.001,865.792,17.572,88.338,0.955,1.382,132.433,122.367,0.0,39.807,,2022-08-31 21:00
8758,2022-08-31 22:00:00,2022-08-31 22,08,31,35,Miércoles,0.0,865.607,17.428,88.852,0.907,1.218,182.75,183.617,0.0,40.232,,2022-08-31 22:00
8759,2022-08-31 23:00:00,2022-08-31 23,08,31,35,Miércoles,0.0,865.478,17.033,88.387,0.602,0.887,189.333,174.217,0.0,40.973,,2022-08-31 23:00
8760,2022-09-01 00:00:00,2022-09-01 00,09,01,35,Jueves,0.0,865.5,16.9,88.1,0.5,0.8,192.0,164.0,0.0,41.272,,2022-09-01 00:00
8761,2022-09-01 01:00:00,2022-09-01 01,09,01,35,Jueves,0.01407672790218295,864.3657573063853,19.587602507650047,81.44405025852086,1.4903525083789904,2.241985210918804,139.1071617024926,138.13083552744374,0.0,41.165,,2022-09-01 01:00
8762,2022-09-01 02:00:00,2022-09-01 02,09,01,35,Jueves,0.013472158285472435,864.3471811799433,19.65206334581478,81.19475374367553,1.4903919725892205,2.240781114136802,138.92147318043845,137.95674115094914,0.0,40.855,,2022-09-01 02:00
8763,2022-09-01 03:00:00,2022-09-01 03,09,01,35,Jueves,0.012949498100703116,864.3311218190192,19.70779078009909,80.97923288568037,1.490426090035485,2.2397401530478454,138.76094245814653,137.80623375449576,0.0,40.587,,2022-09-01 03:00
8764,2022-09-01 04:00:00,2022-09-01 04,09,01,35,Jueves,0.012565303860406551,864.3193169902803,19.748754603061855,80.82080897140767,1.4904511689045674,2.2389749689638005,138.64294039735728,137.69559958620727,0.0,40.39,,2022-09-01 04:00
8765,2022-09-01 05:00:00,2022-09-01 05,09,01,35,Jueves,0.012233765683500653,864.3091300822315,19.784104094958593,80.68409797939589,1.4904728105682374,2.238314657825275,138.54111120784398,137.60012847651694,0.0,40.22,,2022-09-01 05:00
8766,2022-09-01 06:00:00,2022-09-01 06,09,01,35,Jueves,0.011642215619182661,864.3197185695915,19.885511980323116,80.13370792882756,1.4898528725035398,2.2413865236276016,138.4512234307573,137.5326782954123,15.267,40.018,,2022-09-01 06:00
8767,2022-09-01 07:00:00,2022-09-01 07,09,01,35,Jueves,0.010707252441393922,864.3856422948772,20.11134468396824,78.73973975294251,1.487746896580101,2.2535093866212916,138.4661370546944,137.6020248289097,65.504,39.872,,2022-09-01 07:00
8768,2022-09-01 08:00:00,2022-09-01 08,09,01,35,Jueves,0.008564787570149779,864.6032943534315,20.717583038685063,74.83602693151417,1.481396555077925,2.2911274264757227,138.7128268573988,137.99912731972648,215.964,39.772,,2022-09-01 08:00
8769,2022-09-01 09:00:00,2022-09-01 09,09,01,35,Jueves,0.004552593232354685,865.0285690404442,21.876445119386233,67.3372029547383,1.4690995475657815,2.3641866482965455,139.2312209344056,138.80601669203713,507.113,39.647,,2022-09-01 09:00
8770,2022-09-01 10:00:00,2022-09-01 10,09,01,35,Jueves,0.0,865.837,21.877,64.721,1.123,1.858,123.767,137.721,306.046,39.6,,2022-09-01 10:00
8771,2022-09-01 11:00:00,2022-09-01 11,09,01,35,Jueves,0.0,865.128,22.288,62.513,1.715,2.76,91.217,90.317,411.997,39.515,,2022-09-01 11:00
8772,2022-09-01 12:00:00,2022-09-01 12,09,01,35,Jueves,0.0,863.853,23.16,58.655,2.433,3.91,75.25,82.9,616.36,39.477,,2022-09-01 12:00
8773,2022-09-01 13:00:00,2022-09-01 13,09,01,35,Jueves,0.001,863.522,21.608,70.333,4.198,6.227,90.0,89.95,334.884,39.452,,2022-09-01 13:00
8774,2022-09-01 14:00:00,2022-09-01 14,09,01,35,Jueves,0.004,863.448,20.632,78.027,1.767,2.588,125.067,126.717,30.564,39.4,,2022-09-01 14:00
8775,2022-09-01 15:00:00,2022-09-01 15,09,01,35,Jueves,0.0,862.932,21.762,72.432,0.63,1.06,211.317,188.85,107.48,39.378,,2022-09-01 15:00
8776,2022-09-01 16:00:00,2022-09-01 16,09,01,35,Jueves,0.0,862.61,22.113,68.195,0.803,1.247,162.417,163.917,177.213,39.273,,2022-09-01 16:00
8777,2022-09-01 17:00:00,2022-09-01 17,09,01,35,Jueves,0.0,862.815,21.842,71.077,0.592,0.96,95.217,83.067,41.149,39.147,0.0,2022-09-01 17:00
8778,2022-09-01 18:00:00,2022-09-01 18,09,01,35,Jueves,0.0,863.24,20.388,80.265,1.065,1.607,154.583,154.05,0.0,39.107,0.0,2022-09-01 18:00
8779,2022-09-01 19:00:00,2022-09-01 19,09,01,35,Jueves,0.0,863.97,19.457,85.013,0.937,1.395,159.167,156.833,0.0,39.105,0.0,2022-09-01 19:00
8780,2022-09-01 20:00:00,2022-09-01 20,09,01,35,Jueves,0.0,864.615,19.553,85.638,1.03,1.42,151.117,154.967,0.0,39.108,0.0,2022-09-01 20:00
8781,2022-09-01 21:00:00,2022-09-01 21,09,01,35,Jueves,0.0,865.015,19.195,87.655,0.865,1.312,109.4,94.4,0.0,39.102,0.0,2022-09-01 21:00
8782,2022-09-01 22:00:00,2022-09-01 22,09,01,35,Jueves,0.0,865.16,18.998,88.763,0.587,0.828,195.2,176.883,0.0,39.102,0.0,2022-09-01 22:00
8783,2022-09-01 23:00:00,2022-09-01 23,09,01,35,Jueves,0.0,864.918,18.767,89.473,0.458,0.648,233.95,234.333,0.0,39.097,0.0,2022-09-01 23:00
8784,2022-09-02 00:00:00,2022-09-02 00,09,02,35,Viernes,0.0,864.648,18.7,89.573,0.622,0.83,187.9,178.383,0.0,39.08,0.0,2022-09-02 00:00
8785,2022-09-02 01:00:00,2022-09-02 01,09,02,35,Viernes,0.0,863.972,18.423,89.367,0.778,1.087,188.833,186.85,0.0,39.07,0.0,2022-09-02 01:00
8786,2022-09-02 02:00:00,2022-09-02 02,09,02,35,Viernes,0.0,863.588,18.335,89.133,0.352,0.555,169.25,163.483,0.0,39.027,0.0,2022-09-02 02:00
8787,2022-09-02 03:00:00,2022-09-02 03,09,02,35,Viernes,0.0,863.565,18.24,88.542,0.827,1.115,115.017,109.267,0.0,38.972,0.0,2022-09-02 03:00
8788,2022-09-02 04:00:00,2022-09-02 04,09,02,35,Viernes,0.0,863.722,18.412,87.213,1.022,1.583,144.733,127.167,0.0,38.93,0.0,2022-09-02 04:00
8789,2022-09-02 05:00:00,2022-09-02 05,09,02,35,Viernes,0.0,863.955,18.493,86.393,0.652,1.063,190.867,145.883,0.0,38.922,0.0,2022-09-02 05:00
8790,2022-09-02 06:00:00,2022-09-02 06,09,02,35,Viernes,0.002,864.628,18.24,89.073,0.418,0.652,131.933,121.7,15.653,38.913,0.0,2022-09-02 06:00
8791,2022-09-02 07:00:00,2022-09-02 07,09,02,35,Viernes,0.0,865.21,19.277,82.322,0.783,1.205,133.85,129.7,130.313,38.917,0.0,2022-09-02 07:00
8792,2022-09-02 08:00:00,2022-09-02 08,09,02,35,Viernes,0.0,865.553,20.978,72.908,0.912,1.457,182.55,172.533,191.458,38.952,0.0,2022-09-02 08:00
8793,2022-09-02 09:00:00,2022-09-02 09,09,02,35,Viernes,0.0,865.688,21.655,68.338,1.297,2.137,87.4,91.95,200.429,38.957,0.0,2022-09-02 09:00
8794,2022-09-02 10:00:00,2022-09-02 10,09,02,35,Viernes,0.0,865.463,22.395,63.295,2.07,3.097,68.583,65.667,294.963,38.853,0.0,2022-09-02 10:00
8795,2022-09-02 11:00:00,2022-09-02 11,09,02,35,Viernes,0.061,865.122,21.252,72.058,1.492,2.133,138.967,139.95,506.369,38.843,0.021,2022-09-02 11:00
8796,2022-09-02 12:00:00,2022-09-02 12,09,02,35,Viernes,0.0,863.942,24.067,58.367,1.107,1.942,156.05,147.633,557.05,38.812,0.0,2022-09-02 12:00
8797,2022-09-02 13:00:00,2022-09-02 13,09,02,35,Viernes,0.0,862.765,24.902,51.682,2.37,3.523,75.083,73.45,505.2,38.877,0.0,2022-09-02 13:00
8798,2022-09-02 14:00:00,2022-09-02 14,09,02,35,Viernes,0.004,861.963,25.007,55.73,3.147,4.855,92.783,87.35,583.217,38.94,0.0,2022-09-02 14:00
8799,2022-09-02 15:00:00,2022-09-02 15,09,02,35,Viernes,0.087,861.747,22.893,72.65,1.434,2.105,126.828,135.224,235.025,38.807,0.0,2022-09-02 15:00
8800,2022-09-02 16:00:00,2022-09-02 16,09,02,35,Viernes,0.001,861.737,23.778,66.37,2.327,3.692,103.95,101.1,58.925,38.8,0.0,2022-09-02 16:00
8801,2022-09-02 17:00:00,2022-09-02 17,09,02,35,Viernes,0.0,862.08,22.483,73.293,3.357,4.942,96.033,96.6,27.701,38.777,0.0,2022-09-02 17:00
8802,2022-09-02 18:00:00,2022-09-02 18,09,02,35,Viernes,0.0,862.992,21.768,76.993,2.515,3.648,103.05,104.8,0.0,38.778,0.0,2022-09-02 18:00
8803,2022-09-02 19:00:00,2022-09-02 19,09,02,35,Viernes,0.0,863.68,21.26,81.587,0.955,1.572,142.883,139.533,0.0,38.792,0.0,2022-09-02 19:00
8804,2022-09-02 20:00:00,2022-09-02 20,09,02,35,Viernes,0.002,864.37,20.56,84.19,1.973,3.008,82.4,80.217,0.0,38.767,0.0,2022-09-02 20:00
8805,2022-09-02 21:00:00,2022-09-02 21,09,02,35,Viernes,0.0,865.087,20.067,86.343,1.943,2.803,78.683,78.967,0.0,38.763,0.021,2022-09-02 21:00
8806,2022-09-02 22:00:00,2022-09-02 22,09,02,35,Viernes,0.031,865.325,19.293,85.343,2.637,4.03,88.083,83.7,0.0,38.77,0.021,2022-09-02 22:00
8807,2022-09-02 23:00:00,2022-09-02 23,09,02,35,Viernes,0.044,865.503,18.753,85.043,1.717,2.572,108.483,106.483,0.0,38.76,0.042,2022-09-02 23:00
8808,2022-09-03 00:00:00,2022-09-03 00,09,03,35,Sábado,0.012,865.247,18.388,88.113,0.73,1.103,221.25,213.35,0.0,38.737,0.047,2022-09-03 00:00
8809,2022-09-03 01:00:00,2022-09-03 01,09,03,35,Sábado,0.0,864.618,18.043,88.117,0.503,0.793,203.85,197.617,0.0,38.71,0.008,2022-09-03 01:00
8810,2022-09-03 02:00:00,2022-09-03 02,09,03,35,Sábado,0.028,864.323,17.9,88.638,0.675,0.957,161.267,161.317,0.0,38.72,0.035,2022-09-03 02:00
8811,2022-09-03 03:00:00,2022-09-03 03,09,03,35,Sábado,0.0,864.212,17.775,89.175,0.79,1.107,175.35,175.333,0.0,38.728,0.0,2022-09-03 03:00
8812,2022-09-03 04:00:00,2022-09-03 04,09,03,35,Sábado,0.0,864.282,17.672,88.935,0.798,1.052,197.167,199.567,0.0,38.872,0.0,2022-09-03 04:00
8813,2022-09-03 05:00:00,2022-09-03 05,09,03,35,Sábado,0.0,864.665,17.667,89.02,0.925,1.223,201.4,200.417,0.0,38.937,0.0,2022-09-03 05:00
8814,2022-09-03 06:00:00,2022-09-03 06,09,03,35,Sábado,0.0,865.158,17.753,89.737,0.645,0.868,181.283,173.883,30.893,39.083,0.006,2022-09-03 06:00
8815,2022-09-03 07:00:00,2022-09-03 07,09,03,35,Sábado,0.001,865.577,18.542,88.572,0.302,0.56,262.5,259.3,114.127,39.1,0.0,2022-09-03 07:00
8816,2022-09-03 08:00:00,2022-09-03 08,09,03,35,Sábado,0.0,865.912,20.147,79.415,0.698,1.098,212.083,199.917,374.395,39.103,0.0,2022-09-03 08:00
8817,2022-09-03 09:00:00,2022-09-03 09,09,03,35,Sábado,0.0,865.522,22.285,70.212,0.765,1.355,204.55,206.383,641.38,39.2,0.0,2022-09-03 09:00
8818,2022-09-03 10:00:00,2022-09-03 10,09,03,35,Sábado,0.0,864.78,24.775,56.087,1.103,1.905,251.967,240.0,781.986,39.283,0.0,2022-09-03 10:00
8819,2022-09-03 11:00:00,2022-09-03 11,09,03,35,Sábado,0.0,863.955,26.59,47.96,1.137,2.072,214.7,214.55,934.646,39.273,0.0,2022-09-03 11:00
8820,2022-09-03 12:00:00,2022-09-03 12,09,03,35,Sábado,0.0,862.505,27.243,46.195,1.42,2.455,190.1,181.483,835.641,39.283,0.0,2022-09-03 12:00
8821,2022-09-03 13:00:00,2022-09-03 13,09,03,35,Sábado,0.0,861.255,27.5,45.933,2.725,4.133,76.667,75.5,619.339,39.222,0.0,2022-09-03 13:00
8822,2022-09-03 14:00:00,2022-09-03 14,09,03,35,Sábado,0.0,860.293,27.508,48.557,3.423,5.402,71.0,68.617,297.807,39.162,0.0,2022-09-03 14:00
8823,2022-09-03 15:00:00,2022-09-03 15,09,03,35,Sábado,0.0,860.213,27.382,53.07,2.938,5.037,74.417,74.333,268.208,39.157,0.0,2022-09-03 15:00
8824,2022-09-03 16:00:00,2022-09-03 16,09,03,35,Sábado,0.0,859.978,27.063,55.39,3.107,4.902,79.867,79.45,51.208,39.14,0.0,2022-09-03 16:00
8825,2022-09-03 17:00:00,2022-09-03 17,09,03,35,Sábado,0.001,860.448,25.755,61.922,3.008,4.823,84.083,80.533,30.653,39.163,0.0,2022-09-03 17:00
8826,2022-09-03 18:00:00,2022-09-03 18,09,03,35,Sábado,0.111,861.495,22.89,71.068,3.553,5.122,95.267,92.133,0.0,39.175,0.087,2022-09-03 18:00
8827,2022-09-03 19:00:00,2022-09-03 19,09,03,35,Sábado,0.02,862.755,19.117,82.94,1.867,2.527,154.5,148.667,0.0,39.098,0.016,2022-09-03 19:00
8828,2022-09-03 20:00:00,2022-09-03 20,09,03,35,Sábado,0.001,863.628,19.315,86.187,1.2,1.717,152.933,157.5,0.0,39.085,0.006,2022-09-03 20:00
8829,2022-09-03 21:00:00,2022-09-03 21,09,03,35,Sábado,0.001,864.892,19.555,84.405,1.068,1.67,162.35,162.017,0.0,39.088,0.0,2022-09-03 21:00
8830,2022-09-03 22:00:00,2022-09-03 22,09,03,35,Sábado,0.004,864.4,19.208,87.373,0.69,0.998,178.283,172.8,0.0,39.07,0.008,2022-09-03 22:00
8831,2022-09-03 23:00:00,2022-09-03 23,09,03,35,Sábado,0.002,864.048,18.983,87.898,0.618,0.863,161.083,139.333,0.0,39.08,0.005,2022-09-03 23:00
8832,2022-09-04 00:00:00,2022-09-04 00,09,04,35,Domingo,0.002,863.9,18.633,88.11,0.718,1.053,131.517,133.733,0.0,39.08,0.0,2022-09-04 00:00
8833,2022-09-04 01:00:00,2022-09-04 01,09,04,35,Domingo,0.008,863.872,18.395,88.028,0.81,1.112,96.8,97.517,0.0,39.088,0.022,2022-09-04 01:00
8834,2022-09-04 02:00:00,2022-09-04 02,09,04,35,Domingo,0.003,863.468,18.335,87.815,0.473,0.695,146.65,142.617,0.0,39.123,0.0,2022-09-04 02:00
8835,2022-09-04 03:00:00,2022-09-04 03,09,04,35,Domingo,0.0,863.443,18.263,89.165,0.642,1.013,215.483,205.267,0.0,39.142,0.0,2022-09-04 03:00
8836,2022-09-04 04:00:00,2022-09-04 04,09,04,35,Domingo,0.0,863.47,18.192,88.258,0.942,1.323,156.317,151.167,0.0,39.142,0.0,2022-09-04 04:00
8837,2022-09-04 05:00:00,2022-09-04 05,09,04,35,Domingo,0.0,863.485,17.888,88.757,0.723,0.99,139.967,136.267,0.0,39.155,0.0,2022-09-04 05:00
8838,2022-09-04 06:00:00,2022-09-04 06,09,04,35,Domingo,0.0,864.12,18.115,87.743,0.56,0.877,162.867,162.617,39.569,39.152,0.0,2022-09-04 06:00
8839,2022-09-04 07:00:00,2022-09-04 07,09,04,35,Domingo,0.0,864.908,19.71,82.283,0.882,1.4,212.2,207.3,165.278,39.132,0.0,2022-09-04 07:00
8840,2022-09-04 08:00:00,2022-09-04 08,09,04,35,Domingo,0.0,865.523,21.068,74.365,1.358,2.233,275.417,272.883,288.901,39.133,0.0,2022-09-04 08:00
8841,2022-09-04 09:00:00,2022-09-04 09,09,04,35,Domingo,0.0,865.517,23.02,65.787,1.003,1.743,224.917,207.4,546.562,39.102,0.0,2022-09-04 09:00
8842,2022-09-04 10:00:00,2022-09-04 10,09,04,35,Domingo,0.0,864.942,24.798,57.388,1.193,2.052,243.583,244.733,393.099,39.097,0.0,2022-09-04 10:00
8843,2022-09-04 11:00:00,2022-09-04 11,09,04,35,Domingo,0.0,864.142,26.0,51.357,1.427,2.485,240.167,234.55,541.83,39.1,0.0,2022-09-04 11:00
8844,2022-09-04 12:00:00,2022-09-04 12,09,04,35,Domingo,0.0,862.885,26.02,54.24,3.3,5.38,82.45,89.967,236.694,39.108,0.0,2022-09-04 12:00
8845,2022-09-04 13:00:00,2022-09-04 13,09,04,35,Domingo,0.0,862.018,26.68,50.76,3.857,6.3,74.917,80.85,278.971,39.128,0.0,2022-09-04 13:00
8846,2022-09-04 14:00:00,2022-09-04 14,09,04,35,Domingo,0.0,861.508,26.87,47.105,2.327,4.202,86.7,100.45,113.731,39.105,0.0,2022-09-04 14:00
8847,2022-09-04 15:00:00,2022-09-04 15,09,04,35,Domingo,0.0,861.292,26.797,45.993,2.927,4.418,94.6,83.75,291.914,39.105,0.0,2022-09-04 15:00
8848,2022-09-04 16:00:00,2022-09-04 16,09,04,35,Domingo,0.0,861.283,26.807,42.555,2.873,4.2,82.8,81.4,128.505,39.093,0.0,2022-09-04 16:00
8849,2022-09-04 17:00:00,2022-09-04 17,09,04,35,Domingo,0.0,861.803,26.213,42.608,2.272,3.313,88.067,89.533,6.751,39.073,0.0,2022-09-04 17:00
8850,2022-09-04 18:00:00,2022-09-04 18,09,04,35,Domingo,0.0,862.76,22.682,57.228,1.362,1.913,155.167,156.817,0.0,39.027,0.0,2022-09-04 18:00
8851,2022-09-04 19:00:00,2022-09-04 19,09,04,35,Domingo,0.0,864.015,20.978,66.575,1.147,1.625,142.633,141.133,0.0,38.943,0.0,2022-09-04 19:00
8852,2022-09-04 20:00:00,2022-09-04 20,09,04,35,Domingo,0.0,865.172,20.243,71.032,0.692,1.025,157.167,150.083,0.0,38.932,0.0,2022-09-04 20:00
8853,2022-09-04 21:00:00,2022-09-04 21,09,04,35,Domingo,0.0,866.128,19.347,75.395,0.648,0.902,155.85,157.783,0.0,38.928,0.0,2022-09-04 21:00
